date,name,developer,min_price,max_price,min_square,max_square,flat_count,class_building,type_building,parking,address,trimming,num_floors,origin_url
2014-02-23T20:00:00.000Z,ЖК Яблоневый цвет,Матрикс,35175,52963,27,97,270,Эконом класс,Монолитный,true,пос. Малое Верево  (Посмотреть на карте),с отделкой и без,8,https://spbguru.ru/novostroyki/370-jablonevyj-tsvet
2014-03-04T20:00:00.000Z,ЖК Яблоневый цвет,Матрикс,35175,52963,27,97,270,Эконом класс,Монолитный,true,пос. Малое Верево  (Посмотреть на карте),с отделкой и без,8,https://spbguru.ru/novostroyki/370-jablonevyj-tsvet
2014-03-12T20:00:00.000Z,ЖК Яблоневый цвет,Матрикс,35175,52963,27,97,270,Эконом класс,Монолитный,true,пос. Малое Верево  (Посмотреть на карте),с отделкой и без,8,https://spbguru.ru/novostroyki/370-jablonevyj-tsvet
2014-04-12T20:00:00.000Z,ЖК Яблоневый цвет,Матрикс,35175,52963,27,97,270,Эконом класс,Монолитный,true,пос. Малое Верево  (Посмотреть на карте),с отделкой и без,8,https://spbguru.ru/novostroyki/370-jablonevyj-tsvet
2014-06-25T20:00:00.000Z,ЖК Яблоневый цвет,Матрикс,35495,54630,26.99,97,270,Эконом класс,Монолитный,true,пос. Малое Верево  (Посмотреть на карте),с отделкой и без,8,https://spbguru.ru/novostroyki/370-jablonevyj-tsvet
2014-01-06T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,58230,75800,36.23,87.68,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-02-06T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,58230,75800,36.23,87.68,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-04-03T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,58230,75800,36.23,87.68,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-06-03T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,53675,78850,41.06,80.08,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-06-26T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,53675,78850,41.06,80.08,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-07-04T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,53675,78850,41.06,80.08,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-10-02T20:00:00.000Z,ЖК Северная долина,Главстрой-СПб,54625,92150,22.44,80.67,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-11-01T21:00:00.000Z,ЖК Северная долина,Главстрой-СПб,54625,92150,22.44,80.67,4614,Эконом класс,Кирпично-монолитный,true,пос. Парголово. 4-й Верхний пер.. участок 15  (Посмотреть на карте),с отделкой,26,https://spbguru.ru/novostroyki/31-severnaja-dolina
2014-01-02T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,47688,51920,36.23,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,пос. Ольгино  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-02-03T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,50200,54300,36.23,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,пос. Ольгино  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-04-04T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,51999,64369,36.12,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,пос. Ольгино  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-04-23T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,51286,61748,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,пос. Ольгино  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-05-24T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,49400,67450,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,3-я конная лахта  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-06-23T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,49400,67450,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,3-я конная лахта  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-06-27T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,49400,67450,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,3-я конная лахта  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-07-24T20:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,49400,67450,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,3-я конная лахта  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-10-31T21:00:00.000Z,ЖК Юнтолово,Главстрой-СПб,65550,75050,37.07,96.22,3000 (1 очередь),Эконом класс,Кирпично-монолитный,true,3-я конная лахта  (Посмотреть на карте),с отделкой,4-9,https://spbguru.ru/novostroyki/29-juntolovo
2014-02-17T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,84400,100200,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-04-03T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,93874,101187,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-04-19T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,93874,101187,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-04-19T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,93874,101187,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-05-20T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,93874,102199,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-06-20T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,93874,102199,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-06-30T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,88600,104000,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-07-21T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,88600,104000,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-08-21T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,88600,104000,43.82,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-09-20T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,71868,93670,40.67,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-10-23T20:00:00.000Z,ЖК Новоорловский,ЮИТ ДОМ,71868,93670,40.67,90.44,10000,Комфорт-класс,Панельный,true,Суздальское шоссе. участок 1  (Посмотреть на карте),с отделкой и без,5-25,https://spbguru.ru/novostroyki/427-novoorlovskij
2014-12-01T21:00:00.000Z,ЖК Цветы,Европейская слобода,43500,48000,28.46,82.37,690,Комфорт-класс,Таунхаусы,true,д. Касимово. уч. 2  (Посмотреть на карте),под чистовую,1-3,https://spbguru.ru/novostroyki/527-tsvety
2014-02-22T20:00:00.000Z,ЖК Grona Lund,NCC,60000,65000,40.24,88.36,1521,Комфорт-класс,Панельный,true,11 км. Дороги жизни. Всеволожск  (Посмотреть на карте),под чистовую,6,https://spbguru.ru/novostroyki/348-grona-lund
